Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
7426.0,1.190454,1.321293,1.050115,-0.180561,2.547079,0.151844,0.241056,-0.022061,-1.129766,1.295073,-0.572403,0.919611,1.159553,0.603321,-0.691969,-0.341078,-2.677076,-0.116468,0.80271,-0.237505,-0.59008,-0.297747,1.215366,-0.054366,1.857916,-0.570734,0.217232,-0.433402,5.6,0
7431.0,2.074486,0.179705,2.128076,-0.420128,1.527579,0.118003,0.836656,-1.219711,0.348414,-1.06912,0.257096,-1.51839,-0.094083,1.095612,0.547554,-1.23395,-1.898386,0.496945,1.581199,-0.963946,2.097404,-0.006493,-1.958694,-1.56088,0.769949,0.129568,1.482221,-1.198125,185.34,0
7455.0,0.118495,0.006761,-0.143015,-0.382607,-0.362699,0.174646,0.302581,0.252573,1.205988,-1.201279,-1.811684,1.016965,-0.943525,-0.379476,-0.6121,-0.633512,-1.458264,-0.569528,0.649331,-0.003931,0.504507,-0.496082,0.902846,-0.508362,-2.108557,0.316624,0.767385,-0.559239,74.89,0
7461.0,1.199206,-0.850692,0.670727,1.744776,0.036731,-0.226483,-0.105672,1.628295,0.402783,2.144203,0.279251,-0.653797,-0.583507,0.061607,-2.041323,-0.47499,-0.452798,0.23979,1.941818,0.054816,-1.922659,-0.913908,0.262288,0.092995,1.624456,0.960077,0.930115,-0.217133,45.05,0
7488.0,1.099121,-0.895923,0.968294,-0.282419,-1.447993,0.593237,1.397544,-0.406602,1.562762,-1.655941,-1.196793,-0.146726,-0.370764,-0.667133,0.133678,-0.52859,-0.358975,0.278425,-0.667537,-0.106018,-0.645539,-1.20562,0.763702,1.707794,1.064572,0.331716,-0.641528,-0.286919,30.28,0
7490.0,1.057021,-2.281487,-0.36326,0.734116,-1.13828,0.423388,0.376989,-1.454332,0.086978,-0.617445,0.416099,0.669789,0.398939,0.072592,0.288871,-1.176065,-0.030752,-0.796483,1.031539,0.683238,0.680401,1.713492,-0.329977,-0.549007,-0.353603,-1.602236,-1.523583,0.621103,26.75,0
7503.0,-1.39514,-1.074913,-0.10172,-0.412228,0.885652,0.060461,-0.798469,0.971633,0.728791,-1.410983,0.252267,-0.715077,-0.741438,1.869515,0.124271,-0.217538,0.084951,0.87424,-0.701604,-0.53085,0.656671,-1.516389,0.990772,-1.60518,-0.245767,-1.598833,-1.056252,1.297667,18.0,0
7512.0,1.044458,1.151322,-1.448988,-1.051056,0.339873,0.715317,-0.799514,-0.578921,-1.131348,1.658245,-0.474956,0.031292,0.083645,1.10562,-0.952467,1.168261,-1.278721,1.16572,-1.7153,-0.104556,1.625437,0.697256,0.421242,-1.048415,-0.734801,1.344396,0.472339,0.890249,21.54,0
7521.0,0.073794,-0.281731,0.766662,0.259353,-0.16996,-1.414007,0.953908,0.440026,-0.606262,1.179253,0.243812,0.263399,0.883896,0.668707,0.293674,-0.188585,1.983664,-0.733801,0.745972,-0.083859,0.454714,1.233423,-0.311578,0.601836,0.265557,-0.641301,1.258099,0.711188,9.39,0
7579.0,-0.43455,1.103594,-0.83142,-0.028934,-0.429224,0.751312,-0.479683,0.758483,0.59446,-0.375249,1.829718,-0.745235,-1.409014,0.856099,-2.149408,1.491817,0.101754,-1.426985,-0.948465,-1.634089,0.382883,-1.326914,0.502089,-0.304824,-0.475364,0.509346,0.623511,1.145803,38.27,0
7591.0,-0.633778,-0.029809,-0.635327,0.162987,-0.77829,-0.424097,-0.419001,0.293361,0.002955,0.506302,-0.106997,-0.579753,0.191283,-0.917184,0.569158,-0.285465,0.204519,0.220024,1.601545,0.381584,0.073219,-0.692371,0.802385,-0.270206,-1.52548,-0.195088,0.19149,-0.818506,18.26,0
7598.0,-0.11818,-0.071483,-0.055908,1.234642,-1.311558,2.033802,-0.032835,0.580211,0.127836,-1.726024,-1.056578,-0.524276,0.99372,-1.384321,-0.855737,0.164851,0.472856,0.442721,-0.984005,-1.597991,0.53906,1.433124,-0.345302,-1.144686,-0.42988,0.394063,-0.233143,1.407194,37.32,0
7599.0,0.924971,0.184338,-1.954323,-0.692264,-0.548022,-0.746616,0.190821,0.211442,-1.674075,0.804598,0.016124,0.357641,0.744826,-0.76697,1.258906,-0.141794,1.512547,-0.893932,1.438247,-0.903984,2.548781,-0.951834,1.056587,-0.362394,0.715022,-0.040525,-1.09123,-2.79683,43.17,0
7618.0,2.507583,0.073024,-2.94353,0.302609,0.689587,-0.715081,-0.708355,-0.019842,1.202594,0.09996,1.463225,1.131219,-0.228785,-1.570524,-0.226671,0.526482,0.059893,0.634425,0.86342,0.530859,-0.275329,0.519883,2.235484,-1.48988,0.487287,1.832003,-1.17459,1.0011,26.48,0
7628.0,1.134717,-1.476846,0.712362,-0.271316,-0.060446,-0.324955,1.312689,-0.112121,-0.463314,-0.446376,-0.34099,-1.079536,-0.472134,0.11767,0.404381,1.204039,0.240979,-0.47447,-1.01104,0.294487,-0.117371,-0.084317,0.26253,0.519389,0.269735,-0.170518,-0.801382,-0.612785,5.47,0
7633.0,0.84826,-0.423586,-1.346043,1.159575,-0.942378,0.035247,0.491163,0.003218,-2.478138,0.390488,1.326463,0.786532,-2.123994,2.127244,-1.325852,-1.078419,0.781878,0.452841,0.080335,-0.569406,1.330857,-0.039326,-1.565817,1.2323,0.219285,1.115007,0.572549,2.391623,54.82,0
7636.0,-0.30997,0.016093,0.719831,-0.303792,0.802638,-2.947413,-0.072783,-0.102992,-0.139215,-0.876927,0.906123,-0.504445,0.200274,-0.037164,0.500364,1.430961,0.195104,0.841397,0.14487,-0.506008,-0.141558,-0.283542,0.568162,0.106652,-0.794265,-0.221962,-1.525917,-0.184603,84.94,0
7672.0,0.001306,1.808448,1.348452,-1.034075,0.201769,0.21931,-0.230437,-0.166689,-0.35395,1.872708,-0.416184,0.340937,-2.52903,0.823568,1.184255,-1.05203,-0.511887,0.451504,0.019461,0.46637,-0.287241,1.863265,-0.66974,2.691575,1.241924,0.832115,-1.040478,0.909682,137.86,0
7674.0,0.603938,-2.11961,-1.4046,0.357628,-0.1333,-0.516478,1.078949,-0.883779,-0.455241,-0.64703,0.510169,-1.719458,-0.497672,-1.722765,-0.312875,0.723049,0.740896,-0.727598,0.533322,-0.185163,1.361085,-0.129963,-2.973047,0.894681,-0.459099,-0.2742,0.335923,-1.424708,2.97,0
7682.0,0.074654,0.534497,0.364064,-0.598931,0.991932,-0.997496,-0.625522,-0.136001,0.295468,-0.324543,1.228587,0.295286,0.075658,0.260136,0.732906,0.240775,-1.809517,1.089509,0.119675,0.684853,-0.405944,-1.826717,-2.27891,-0.944368,0.517294,1.297891,0.301971,-1.052227,81.81,0
7707.0,-0.784124,1.360783,-1.310781,2.101773,1.876038,2.134722,0.380701,-0.341525,0.356346,0.908585,-0.650776,-1.101203,-0.283936,-0.772308,1.240886,-0.61643,0.095641,0.983041,1.279842,0.208559,0.384296,-1.016991,1.023057,1.263523,-1.870353,1.762946,-0.700659,0.594631,11.94,0
7709.0,0.077562,-0.060376,-0.206518,-0.992563,0.523828,-0.286045,-1.309422,-1.035005,-1.292446,-0.524591,0.485099,-0.711118,0.975442,-0.119214,-0.289405,0.016765,1.395155,-1.371339,1.656367,0.96016,-0.021656,1.183026,-0.322473,0.285678,-0.541415,0.966475,-0.707256,-0.051368,19.75,0
7715.0,0.679139,1.04819,-0.821155,0.753138,-0.981985,-2.150331,-0.748064,0.83466,-0.012217,-0.534998,0.055478,0.0224,0.621899,-1.61171,-0.102353,0.124277,-1.36537,-1.379082,-0.364708,0.008524,0.012046,-0.556348,-0.597335,-0.395176,0.298522,1.244621,-2.220397,0.623002,60.3,0
7736.0,-0.111152,0.525722,1.185543,-0.755126,0.944305,-1.254043,0.127599,-0.242517,0.046279,-0.989034,0.436883,1.586287,-0.971857,0.189646,0.855873,-0.296741,1.360393,-0.429688,-0.116295,-0.993154,0.12659,0.003023,0.635901,-0.636206,-0.681996,0.462492,1.39719,0.62901,5.78,0
7755.0,1.847412,0.555307,0.519293,0.679293,1.488171,1.23757,-1.084878,0.800582,0.265357,-0.194035,-1.772929,-1.540161,-0.364467,-1.464592,-0.343757,0.714341,-0.580956,0.083463,-1.069952,0.298767,0.508135,-1.422934,-0.751886,-1.26717,0.509215,0.164007,-0.049712,-0.128282,9.76,0
7766.0,0.322835,0.342851,-0.495577,-0.635597,-0.058995,-0.189735,2.060682,-0.383895,0.289665,0.465926,1.400524,-0.811185,1.339648,-0.147396,2.501345,0.362602,-1.228929,-0.197159,1.336269,0.081541,-0.059625,0.718997,-0.344998,-0.210733,-0.944675,1.728821,-1.222611,0.169467,53.01,0
7768.0,0.479885,-0.013651,-1.253863,-0.998764,0.522517,-0.779879,-2.072017,0.386978,-0.872495,0.631219,-0.201621,-0.249812,0.052238,-1.138493,-0.825453,-0.259924,-1.144343,0.713818,-0.307379,-1.449437,-0.559029,0.101203,-0.44609,0.399816,0.574036,2.4017,1.150644,-1.63637,23.97,0
7770.0,-0.360232,-0.266641,0.575071,-0.933586,-0.531252,-1.244412,-0.602266,-0.564966,-0.313006,-1.186513,0.982026,0.472214,-1.44883,0.025973,-1.565255,1.342256,1.614108,-0.055737,-0.852645,-0.664269,-0.453742,-0.106827,1.37047,0.955602,0.971005,0.170578,-1.153612,-0.770057,39.5,0
7777.0,0.060721,-1.2011,0.303983,0.805124,0.545345,0.505189,-1.866283,1.333356,-1.567385,-0.152749,0.618544,0.358598,-1.277836,-1.098326,0.287072,0.510845,-1.107204,0.392593,-1.515273,0.624389,-0.883842,0.080513,-0.087398,1.160657,0.24213,-0.599102,0.359593,2.142413,52.15,0
7796.0,0.740123,-0.059167,-0.833613,-0.616492,0.679993,-0.885803,0.002689,1.437619,0.150392,-1.079132,2.177848,1.762448,0.501177,1.275755,-0.26698,0.724454,-0.42354,-1.355415,2.591923,-1.406538,0.297558,0.285877,0.516006,-0.089684,-0.07925,0.138412,0.479868,-0.001816,20.94,0
7806.0,-0.068361,-1.32111,2.013682,0.535699,0.208907,-0.624467,-1.003614,0.859986,-0.159862,0.621065,-1.35215,1.546855,0.901377,-0.081063,0.467625,0.741004,-1.336981,1.677827,0.483261,-0.704102,-1.096592,0.987098,0.211159,0.482601,0.026665,-1.002744,0.508618,-0.197535,10.79,0
7825.0,-0.021691,2.377003,0.869069,0.926765,2.720523,0.384574,0.119708,-0.679207,-0.452552,-2.047104,0.790423,-1.266921,0.902736,-0.043026,0.128059,-0.042368,1.386074,1.209442,-0.028891,-0.899004,0.923889,-0.974575,-1.554861,0.49835,1.21849,-0.405085,0.404518,-0.415674,2.4,0
7850.0,0.721993,1.09503,-0.262865,-1.027603,-1.457031,0.925688,-1.136566,0.372024,0.777407,-0.501302,-0.166211,0.999043,-0.808194,-0.909712,-0.234391,1.277913,1.610731,-0.098783,-0.712122,1.064115,-1.669296,0.247611,-0.043914,1.293828,1.395019,-0.942529,0.167678,-0.570604,180.99,0
7870.0,-0.293327,0.617388,-0.334894,0.193925,0.957272,1.515162,0.28868,0.117765,-1.10729,1.585798,0.495701,0.136225,0.085049,0.360653,0.77179,0.895551,1.610802,0.242689,1.754201,1.057723,-0.060131,-1.667374,0.085562,1.558478,-0.775263,0.082463,0.165219,0.942127,28.4,0
7876.0,-0.387812,-0.869384,0.570002,-0.743387,-1.835505,1.840372,0.927031,1.883388,0.874013,0.680365,0.369536,-0.186028,0.512107,-0.553232,-1.069229,-0.332226,1.291492,-1.232407,-1.216517,0.591309,-0.415079,0.485495,0.989857,0.461532,-0.632246,1.282934,0.742123,0.026828,219.31,0
7890.0,-0.021583,0.373993,-0.311984,-1.631205,0.750158,0.690743,-2.301066,0.510676,1.756484,-1.127638,-0.073291,-0.181982,1.660412,1.120947,-0.878416,0.342119,2.302672,-0.624708,-0.011154,0.513507,-0.610055,1.763203,-0.472668,-1.389035,-0.524982,0.65302,-0.798174,0.302199,17.06,0
7938.0,0.56255,-1.208934,-0.563702,0.348971,0.702412,-0.538784,0.151772,-0.283936,0.72785,0.519414,-0.373483,0.478444,-0.412598,0.457362,0.471295,2.371047,-0.336262,-0.141268,-0.647232,-1.032824,-0.45646,0.665101,0.737462,0.29568,-0.295765,-0.493375,-0.916831,-0.556888,283.37,0
7942.0,-1.295128,1.357858,1.837151,-1.935863,0.289264,0.272692,0.208809,-0.592744,1.022514,0.410477,1.034122,-0.737512,-1.383183,0.434906,-0.962944,1.0546,-2.126621,-0.46854,-0.615922,-0.332377,0.261099,0.396236,0.639738,0.754986,-0.171526,2.108704,1.38709,-0.311988,23.84,0
7960.0,-0.136874,-0.333048,0.363299,-0.971938,-0.789537,-2.167366,-0.39866,1.064759,-0.152101,-0.096162,0.278159,-1.002237,0.025286,0.890329,0.306563,0.978165,1.264132,0.66259,-0.713367,-0.344135,1.931489,0.314169,0.180957,-0.859959,-0.091461,0.716374,0.014846,-0.519378,45.34,0
8000.0,-0.287386,1.191825,0.667781,0.53404,0.440882,-1.18303,0.272349,1.068007,-0.260922,0.977428,0.545227,0.827673,0.050936,0.886586,-1.464682,0.033146,0.713015,0.2963,1.095624,-0.157099,-0.547455,-1.639075,-0.272967,0.516875,0.761009,-1.399186,1.175325,-0.974421,24.82,0
8019.0,-0.121148,-0.568816,0.41725,0.094075,0.677969,1.843805,0.397852,-0.57668,0.461069,1.945139,0.65634,0.945694,-1.593576,0.386879,-0.268018,-0.680125,-0.022317,0.108634,-0.624392,0.188464,-0.173487,0.702439,0.227575,0.375923,0.979388,0.554956,-0.006084,-2.086925,2.59,0
8021.0,0.513728,-0.911923,-0.086238,0.371047,1.333029,1.842323,-0.921218,-1.315863,0.325717,0.242428,-1.201876,-0.016603,0.597541,-1.230152,-0.994585,-0.64416,-0.21226,0.693972,-0.326481,0.055317,2.246178,-0.95631,-0.652993,0.678089,0.988043,0.414801,1.808968,0.317456,3.23,0
8022.0,-1.976104,0.096996,-0.570984,1.383812,0.964624,-1.589691,1.350318,0.939368,-0.324462,-0.078442,1.392177,-1.971512,0.445398,1.09341,-0.088713,0.64791,0.103155,-0.784039,-0.80903,0.711929,-0.635707,-1.524581,0.122399,-0.513081,-1.199108,0.071747,0.767277,0.02015,113.21,0
8046.0,-1.066241,0.481804,1.035156,2.213034,1.441844,-1.005358,0.858083,0.256524,-1.152099,0.283795,1.918677,1.195864,-1.01345,0.013717,0.491674,-1.729904,-1.695438,0.154628,0.167675,-1.838819,0.387974,1.086963,-0.218302,0.059812,0.571412,0.439029,-1.668623,-0.905121,5.0,0
8061.0,-0.395853,-0.860827,1.466968,0.634476,-1.109725,-0.214336,1.130392,-0.646239,0.851584,1.38318,1.216141,0.180404,1.251025,-0.522238,2.485881,0.24085,1.146794,-0.362009,0.499415,0.543463,-0.928834,-0.958443,-0.204503,1.105333,-1.831428,-0.362849,1.309873,-1.232129,26.34,0
8088.0,1.253901,-1.127793,-0.916542,-0.147222,1.873459,-0.640007,-1.732963,-1.401936,0.931948,-1.35474,1.187965,0.069791,-0.032271,0.297304,-0.80092,0.137872,-1.193073,1.348891,-1.027295,0.438881,-1.03475,-0.533205,-0.373832,2.981348,-0.014446,-0.82153,-0.444556,-1.504673,33.02,0
8097.0,-0.162786,1.851087,0.33604,0.903401,-0.909944,-0.203342,0.203903,-0.725307,0.400007,0.615428,0.542848,-0.151083,1.090911,-0.257617,-0.348821,1.441539,-1.106966,-1.702969,-0.867816,0.387242,1.283591,-0.660519,1.814838,0.027197,-0.11553,-0.849938,1.951355,-0.150289,40.07,0
8143.0,-1.331988,2.457669,0.39367,0.79883,1.68156,0.614463,0.974889,0.054325,0.733732,-0.034158,-0.02021,0.119717,-0.396815,0.504378,0.501845,0.818917,0.639607,2.000043,1.05263,-0.207252,0.453072,1.412698,-0.949973,2.014242,-0.774639,0.900275,0.0066,-0.050932,170.77,0
8152.0,-1.302913,0.9075,-1.288358,-1.44277,1.159703,1.789606,-0.667246,1.003109,0.796526,-0.091519,1.335817,-0.163622,0.517534,-1.25377,-1.21103,1.169045,0.551205,-0.142457,1.907845,1.897316,0.439168,-1.455655,-0.111599,-0.832582,0.089514,-0.936297,-1.196226,-2.262613,14.32,0
8165.0,0.167257,-2.298763,-0.320241,0.694397,-0.722096,-1.084829,-0.067847,-0.828606,0.185658,-1.03283,-0.104494,-0.346421,-0.011522,1.635152,0.199811,0.504444,-0.624793,0.223256,-0.274803,0.029656,0.648946,-0.500234,-0.398045,-0.486415,-0.50572,0.173235,-0.363982,1.497956,8.29,0
8184.0,2.679163,-0.567942,0.294003,1.038008,-0.265749,-0.994391,1.738173,0.686157,0.31869,1.450522,0.770233,-0.047935,-0.976631,-0.493332,1.204823,0.682086,-0.186667,1.766563,-0.157221,0.987518,0.220039,1.932953,0.753045,0.046159,-0.178801,-0.015373,-0.725397,-1.366703,21.97,0
8186.0,0.308735,-0.533519,-0.536175,-0.08884,0.052223,0.007376,1.738295,0.662379,2.107816,-0.43899,0.783721,-0.383413,-0.561132,2.145543,-0.768148,-2.231734,-0.707949,-2.008324,-0.951325,-0.858666,0.035282,-2.049597,1.195952,-1.875769,-0.127751,-0.324155,0.82535,0.351543,11.98,0
8186.0,1.186873,-0.361453,-0.464747,0.412791,1.029202,0.825069,0.321814,0.232663,-0.036289,0.40993,2.034934,-0.242573,-0.36449,-0.441056,0.389373,-2.121745,-0.135062,0.880647,-0.526231,0.186705,2.109335,0.3316,-2.239227,-1.409884,-0.251003,-0.803826,0.103383,-0.294576,26.06,0
8188.0,1.166072,-1.091331,-0.207499,0.217258,0.341134,0.146805,-2.411273,0.083292,-0.150754,0.86411,0.72297,0.240845,0.313164,1.352383,1.150296,0.275332,2.145418,-0.628196,-1.185443,-0.010838,-0.37381,-2.465341,-0.652381,0.343585,-0.058028,-0.776461,0.042326,0.123072,6.33,0
8203.0,0.715074,-0.641501,0.873857,-1.090643,-0.503377,1.698993,-1.023878,-0.658767,-1.253111,-0.827266,0.138363,0.706542,-0.018638,-0.32469,-1.242774,-0.72713,-1.546036,0.73656,0.806073,-0.040448,0.441451,0.876233,0.101209,1.393611,-1.023793,-0.34867,-0.467742,0.647238,23.99,0
8205.0,-1.434141,1.447975,0.561774,1.750294,-0.040571,-0.550319,0.657106,1.030565,-0.714421,-1.997597,-1.826265,0.261385,1.540189,-1.300839,-0.272366,-0.34845,1.920532,2.258696,0.424453,0.898,0.870199,-1.280322,0.698523,-1.019606,-0.171536,1.139737,0.080933,1.102496,23.8,0
8256.0,1.299263,-1.756934,-2.177698,1.162092,1.202407,0.256595,0.392216,0.893048,0.874409,-0.304184,0.95585,-0.346473,0.243551,0.200022,-0.859439,-0.742987,2.234109,-0.891886,0.369959,0.579799,-0.054216,0.67149,0.328983,-0.870252,0.536817,-0.544706,1.740669,0.429125,26.17,0
8310.0,-0.700154,0.34229,-0.924854,0.257779,-0.225698,-0.826871,-0.839441,2.434934,0.091392,-0.431739,-0.604919,0.471166,-0.638496,-1.094618,-0.032414,-0.039969,-0.417035,-0.891292,-0.390972,-0.469637,-0.608364,0.2765,2.226228,1.331765,1.941919,-0.567691,1.674688,0.227276,13.05,0
8313.0,0.986363,0.457704,-0.343267,0.719498,0.484931,-1.768186,-0.124124,0.872404,0.277422,0.469471,-0.751424,0.256211,-0.096343,-0.203453,-0.679256,0.914862,0.345469,0.244548,2.050785,0.473799,1.200497,0.272933,-0.353164,-1.059137,0.24139,-2.66349,0.272467,0.315398,26.44,0
8358.0,-0.217568,-0.092366,-1.25117,1.385604,-0.337251,-0.972093,0.544661,0.110756,-0.358335,-0.464033,-0.005639,1.345816,0.469546,-0.034408,0.852434,0.027532,0.401552,0.151128,0.58978,-0.444144,-1.139343,0.906848,1.504928,-1.091881,0.179292,-0.44887,0.883379,0.246646,16.65,0
8380.0,3.327472,-0.301433,1.537292,1.634631,0.533597,0.037083,0.094838,0.010205,1.1333,-0.872636,-0.160984,-0.282186,-1.726194,0.858915,1.062919,-0.634218,1.030132,-1.583658,0.023955,-0.126258,0.087749,0.082545,-0.077042,-0.387773,-0.108706,1.363221,-0.578719,2.25534,159.51,0
8393.0,-0.635164,0.240059,0.571207,-0.291756,1.382363,0.545212,-0.204902,1.371265,-1.015492,-0.565484,0.56257,0.801466,0.322622,-0.127192,-0.251444,1.131401,0.240395,-0.872239,-0.929902,1.513461,-0.718762,0.272731,1.350906,0.542107,-0.757642,-1.015694,1.869888,-1.041165,6.93,0
8394.0,-0.553269,0.372504,-0.218878,0.573805,-1.467772,-0.210399,0.677689,0.681073,-0.572453,-1.02171,0.213713,-1.312463,1.284271,0.157409,-0.696812,-1.054501,-0.633057,-1.561931,0.494779,-0.802847,0.399672,0.537546,0.965997,0.251848,1.125234,1.38611,0.258215,0.318527,174.71,0
8410.0,-0.557474,-0.987625,1.282075,0.605744,0.686829,-0.59071,1.623922,-0.228614,-0.801841,-0.573674,1.571192,-1.111048,-0.751123,2.898509,0.941038,-0.733056,-1.081447,-1.672697,0.097114,0.72802,1.518798,-1.893984,-1.325382,-0.119551,2.78767,0.885903,0.3728,-1.224924,5.0,0
8415.0,-2.119985,0.03885,-0.099369,-0.267808,-0.380434,-0.748354,-0.977642,1.389508,-0.886528,-0.276148,-0.039078,0.70628,-0.85183,0.978068,-0.579666,-0.161897,1.643099,-0.969228,0.720905,1.004611,0.309898,-0.117531,2.125704,-0.013845,0.204078,-0.336527,0.151082,0.964118,11.05,0
8419.0,-0.275305,-2.10853,0.51357,-1.078334,0.741876,-0.001325,0.943109,-0.948344,-0.535221,-0.340036,-1.482282,1.11142,-1.625423,1.097314,0.424398,-0.198867,0.345116,0.317733,-0.400428,0.29815,0.731183,-0.944683,0.346195,-2.626325,-1.9296,0.564527,-0.417829,-0.853438,83.91,0
8443.0,-0.053025,-0.395952,-0.988608,-1.639049,-1.968157,0.738792,-0.4225,0.969549,-0.43265,0.35497,-0.125404,0.044447,0.093037,-0.445707,-1.229622,0.766132,1.593547,1.659215,-0.55327,-0.733171,-0.554282,-0.175837,-0.052461,-0.997928,-1.479736,0.049942,-3.530409,-0.100657,8.27,0
8446.0,-0.944748,0.780155,1.047635,1.071246,-0.346447,-1.135144,-0.814592,0.287611,-1.645864,1.393549,-0.33063,0.500174,-1.781426,-0.925982,-1.905679,1.021189,-0.160205,0.571305,0.063414,0.468475,-0.337442,-0.203546,-0.091732,0.405632,0.432118,2.811437,1.681602,-1.778759,31.39,0
8456.0,-0.143105,-0.405896,1.28013,-0.315748,0.464289,-2.337062,-1.513601,2.092293,0.050244,-0.99846,0.242871,-1.053059,-0.283374,-1.452618,-0.788721,-0.416337,1.120699,0.464046,0.638524,-0.025775,0.822849,-0.873519,-0.732706,0.407591,-0.279147,-0.013846,-0.164135,1.25345,42.78,0
8461.0,1.305553,-0.626166,-1.759869,-0.711497,-0.89696,0.831748,0.920497,-1.031074,-0.754505,-1.479011,0.134379,-0.044916,0.789122,0.497131,0.610203,-1.542002,-0.626326,0.948897,-0.538576,-1.627566,0.80799,-0.577265,1.062637,-0.018415,-0.277219,1.363191,-1.302656,1.434221,34.22,0
8476.0,-0.639356,0.16237,0.17182,-0.42712,-0.762113,-0.369822,-1.014563,1.961961,-0.481131,1.158947,1.027173,0.36293,-0.135679,0.193782,0.57217,0.100468,-1.566749,-1.818311,1.508988,-2.634714,0.195685,-0.234978,0.160801,-1.139967,0.350677,0.206016,2.761012,0.12998,50.7,0
8480.0,1.348235,-1.498686,1.020095,0.226273,0.269739,0.283569,1.706338,0.255104,-0.784122,-0.615938,0.817127,0.447455,-1.530474,0.514642,-1.082342,0.438258,-0.805554,-0.281482,-0.544808,1.518913,0.401848,1.261113,2.895213,0.046805,1.50199,-0.699456,1.254878,-0.807509,46.07,0
8488.0,-0.018415,0.536878,0.694231,-1.272552,-0.867022,0.61145,-0.367717,-1.397349,-0.070977,-0.118972,0.176915,0.529241,0.465651,-0.768173,-0.410828,0.927789,-0.543185,-0.395092,-1.504269,-0.02868,0.34527,-1.975493,-1.07025,-1.421728,0.788352,-1.912351,-0.078685,0.717862,23.89,0
8496.0,0.187822,-0.439959,0.346468,1.036973,-0.107612,-2.238937,1.147733,0.400265,-0.033076,-1.980372,-0.298309,-0.875477,-1.216279,-0.136449,-0.535967,-0.470099,0.739626,0.255572,-0.495515,-0.622381,-0.454859,-0.247444,0.58405,-1.04256,1.458439,0.584772,-2.737928,0.085349,35.78,0
8511.0,1.040737,0.388706,-0.412341,-0.061092,0.17832,0.769588,-1.415095,-0.605018,1.638578,0.032947,1.527902,2.985593,-0.492035,-1.197281,-0.265531,1.098993,1.238896,2.271977,-0.036806,0.488057,-0.71177,-2.506985,-0.039653,-1.153754,0.643357,-1.881393,-0.739333,0.267679,23.67,0
8517.0,0.372362,-0.047439,1.867345,1.569464,-0.684327,1.60941,1.762201,-0.123902,0.045403,-0.050722,-0.644999,-0.545668,1.319323,0.437376,-0.55419,-0.925996,-0.75811,-0.163855,0.91317,-0.860081,0.901703,0.196957,0.142842,1.025796,0.843359,-1.404518,-1.084014,-0.229516,4.84,0
8547.0,0.355973,1.364576,0.065068,1.703696,-0.706676,-0.537579,-0.305683,-0.817228,1.159404,-2.769831,-0.503569,1.148207,-0.312318,1.072886,2.197684,0.080385,1.168934,2.419138,0.402091,-0.048063,0.902465,1.184217,-0.038815,-0.483844,1.717395,-0.270614,1.193729,0.262867,73.06,0
8560.0,1.826965,-0.849046,-0.85098,0.854486,-1.130339,0.116628,1.548409,-1.784832,0.402139,1.211745,-0.025908,-0.927093,-0.262608,-0.83852,0.069158,-0.276706,-0.513261,0.466147,1.579116,0.327821,1.343666,1.578825,-0.58664,0.274859,-0.424948,-1.482164,0.355761,-1.05215,7.6,0
8595.0,0.484303,-1.555878,0.170993,-1.570733,0.673865,-0.39338,-0.489793,1.126505,-0.32157,0.110853,-0.198616,0.507392,1.042945,0.835635,-0.466669,1.209047,-0.916351,-0.742482,-0.127801,1.0468,-1.170151,0.891484,-0.054747,-0.433734,1.097806,-0.802671,2.285676,-0.176642,21.18,0
